id,order_no,customer_name,total_amount,status,order_date
486,"20240402004","唯一",46.800000000000004,"completed","2001-04-01"
487,"20240414003","唯一",530,"completed","2001-04-13"
488,"20240502006","唯一",1061,"completed","2001-05-01"
489,"20240630004","喜洋洋渔具",495,"completed","2001-06-29"
490,"20240806008","喜洋洋渔具",501,"completed","2001-08-05"
491,"20240904003","喜洋洋渔具",819,"completed","2001-09-03"
492,"20241030001","喜洋洋渔具",321,"completed","2001-10-29"
493,"20240313001","大荆迪佳渔具",475,"completed","2001-03-12"
494,"20240318003","大荆迪佳渔具",298,"completed","2001-03-17"
495,"20240325002","大荆迪佳渔具",200,"completed","2001-03-24"
496,"20240331002","大荆迪佳渔具",163,"completed","2001-03-30"
497,"20240404002","大荆迪佳渔具",377,"completed","2001-04-03"
498,"20240407003","大荆迪佳渔具",711,"completed","2001-04-06"
499,"20240410007","大荆迪佳渔具",319,"completed","2001-04-09"
500,"20240420001","大荆迪佳渔具",430,"completed","2001-04-19"
501,"20240422001","大荆迪佳渔具",713,"completed","2001-04-21"
502,"20240423004","大荆迪佳渔具",239,"completed","2001-04-22"
503,"20240429002","大荆迪佳渔具",780,"completed","2001-04-28"
504,"20240505001","大荆迪佳渔具",267,"completed","2001-05-04"
505,"20240509003","大荆迪佳渔具",654,"completed","2001-05-08"
506,"20240517001","大荆迪佳渔具",436,"completed","2001-05-16"
507,"20240526002","大荆迪佳渔具",341,"completed","2001-05-25"
508,"20240531002","大荆迪佳渔具",540,"completed","2001-05-30"
509,"20240609004","大荆迪佳渔具",795,"completed","2001-06-08"
510,"20240701002","大荆迪佳渔具",326,"completed","2001-06-30"
511,"20240710002","大荆迪佳渔具",181,"completed","2001-07-09"
512,"20240713002","大荆迪佳渔具",165,"completed","2001-07-12"
513,"20240718002","大荆迪佳渔具",198,"completed","2001-07-17"
514,"20240721001","大荆迪佳渔具",215,"completed","2001-07-20"
515,"20240729003","大荆迪佳渔具",278,"completed","2001-07-28"
516,"20240802001","大荆迪佳渔具",341,"completed","2001-08-01"
517,"20240811001","大荆迪佳渔具",125,"completed","2001-08-10"
518,"20240813003","大荆迪佳渔具",219,"completed","2001-08-12"
519,"20240826007","大荆迪佳渔具",454,"completed","2001-08-25"
520,"20240829001","大荆迪佳渔具",182,"completed","2001-08-28"
521,"20240908005","大荆迪佳渔具",931,"completed","2001-09-07"
522,"20240909009","大荆迪佳渔具",460,"completed","2001-09-08"
523,"20240915003","大荆迪佳渔具",168,"completed","2001-09-14"
524,"20240922003","大荆迪佳渔具",266,"completed","2001-09-21"
525,"20240929002","大荆迪佳渔具",330,"completed","2001-09-28"
526,"20241002004","大荆迪佳渔具",732.5,"completed","2001-10-01"
527,"20241007001","大荆迪佳渔具",507,"completed","2001-10-06"
528,"20241013003","大荆迪佳渔具",200,"completed","2001-10-12"
529,"20241019001","大荆迪佳渔具",457.5,"completed","2001-10-18"
530,"20241028002","大荆迪佳渔具",196,"completed","2001-10-27"
531,"20241102002","大荆迪佳渔具",140,"completed","2001-11-01"
532,"20241107001","大荆迪佳渔具",120,"completed","2001-11-06"
533,"20241116001","大荆迪佳渔具",169,"completed","2001-11-15"
534,"20241127005","大荆迪佳渔具",200.5,"completed","2001-11-26"
535,"20241212001","大荆迪佳渔具",279,"completed","2001-12-11"
536,"20241221002","大荆迪佳渔具",205,"completed","2001-12-20"
537,"20240403006","娟娟渔具",606.2,"completed","2001-04-02"
538,"20240406005","娟娟渔具",286,"completed","2001-04-05"
539,"20240424005","娟娟渔具",375,"completed","2001-04-23"
540,"20240513002","娟娟渔具",160,"completed","2001-05-12"
541,"20240520002","娟娟渔具",1211.3,"completed","2001-05-19"
542,"20240724007","娟娟渔具",222.5,"completed","2001-07-23"
543,"20240728006","娟娟渔具",156.5,"completed","2001-07-27"
544,"20240526003","将老板",1174,"completed","2001-05-25"
545,"20240310005","小磊",130,"completed","2001-03-09"
546,"20240414016","小磊",557.5,"completed","2001-04-13"
547,"20240430009","小磊",248,"completed","2001-04-29"
548,"20240501013","小磊",455,"completed","2001-04-30"
549,"20240516004","小磊",399,"completed","2001-05-15"
550,"20240608008","小磊",711.5,"completed","2001-06-07"
551,"20240718006","小磊",338,"completed","2001-07-17"
552,"20240806001","小磊",230,"completed","2001-08-05"
553,"20240908006","小磊",457,"completed","2001-09-07"
554,"20241003010","小磊",174.5,"completed","2001-10-02"
555,"20241108006","小磊",118,"completed","2001-11-07"
556,"20241115007","屈子超市",98,"completed","2001-11-14"
557,"20240403003","应珍渔具",740,"completed","2001-04-02"
558,"20240428006","应珍渔具",430,"completed","2001-04-27"
559,"20240430008","应珍渔具",178,"completed","2001-04-29"
560,"20240511003","应珍渔具",512,"completed","2001-05-10"
561,"20240525003","应珍渔具",420,"completed","2001-05-24"
562,"20240107001","廖洁",151.5,"completed","2001-01-06"
563,"20240111001","廖洁",282,"completed","2001-01-10"
564,"20240113001","廖洁",198,"completed","2001-01-12"
565,"20240115002","廖洁",129.5,"completed","2001-01-14"
566,"20240117001","廖洁",1251,"completed","2001-01-16"
567,"20240122001","廖洁",237,"completed","2001-01-21"
568,"20240126001","廖洁",472,"completed","2001-01-25"
569,"20240202001","廖洁",1868,"completed","2001-02-01"
570,"20240212001","廖洁",1204.5,"completed","2001-02-11"
571,"20240214001","廖洁",771,"completed","2001-02-13"
572,"20240216001","廖洁",719,"completed","2001-02-15"
573,"20240218001","廖洁",825,"completed","2001-02-17"
574,"20240226001","廖洁",270,"completed","2001-02-25"
575,"20240226002","廖洁",270,"completed","2001-02-25"
576,"20240304002","廖洁",318,"completed","2001-03-03"
577,"20240307002","廖洁",296,"completed","2001-03-06"
578,"20240310001","廖洁",23,"completed","2001-03-09"
579,"20240310002","廖洁",595,"completed","2001-03-09"
580,"20240316002","廖洁",128.5,"completed","2001-03-15"
581,"20240318004","廖洁",441,"completed","2001-03-17"
582,"20240319003","廖洁",544,"completed","2001-03-18"
583,"20240323001","廖洁",138,"completed","2001-03-22"
584,"20240324002","廖洁",306,"completed","2001-03-23"
585,"20240327002","廖洁",295,"completed","2001-03-26"
586,"20240328008","廖洁",518,"completed","2001-03-27"
587,"20240329005","廖洁",500,"completed","2001-03-28"
588,"20240331004","廖洁",851,"completed","2001-03-30"
589,"20240404004","廖洁",239.5,"completed","2001-04-03"
590,"20240405002","廖洁",517.5,"completed","2001-04-04"
591,"20240406001","廖洁",290,"completed","2001-04-05"
592,"20240408005","廖洁",1010,"completed","2001-04-07"
593,"20240411002","廖洁",1251,"completed","2001-04-10"
594,"20240412002","廖洁",400,"completed","2001-04-11"
595,"20240416002","廖洁",280,"completed","2001-04-15"
596,"20240417001","廖洁",413,"completed","2001-04-16"
597,"20240418006","廖洁",317.5,"completed","2001-04-17"
598,"20240421003","廖洁",1181.5,"completed","2001-04-20"
599,"20240424002","廖洁",168,"completed","2001-04-23"
600,"20240425001","廖洁",1431,"completed","2001-04-24"
601,"20240427003","廖洁",914,"completed","2001-04-26"
602,"20240428009","廖洁",782.9,"completed","2001-04-27"
603,"20240430003","廖洁",1350,"completed","2001-04-29"
604,"20240501007","廖洁",228,"completed","2001-04-30"
605,"20240502004","廖洁",242,"completed","2001-05-01"
606,"20240504001","廖洁",1048.5,"completed","2001-05-03"
607,"20240505004","廖洁",205,"completed","2001-05-04"
608,"20240507005","廖洁",201,"completed","2001-05-06"
609,"20240509002","廖洁",1190,"completed","2001-05-08"
610,"20240510003","廖洁",600.5,"completed","2001-05-09"
611,"20240512001","廖洁",1353.5,"completed","2001-05-11"
612,"20240513004","廖洁",218,"completed","2001-05-12"
613,"20240514005","廖洁",423,"completed","2001-05-13"
614,"20240516005","廖洁",320,"completed","2001-05-15"
615,"20240517007","廖洁",1052,"completed","2001-05-16"
616,"20240520005","廖洁",342,"completed","2001-05-19"
617,"20240523002","廖洁",1713,"completed","2001-05-22"
618,"20240526001","廖洁",1204,"completed","2001-05-25"
619,"20240528005","廖洁",1138.5,"completed","2001-05-27"
620,"20240529002","廖洁",260,"completed","2001-05-28"
621,"20240530001","廖洁",491,"completed","2001-05-29"
622,"20240531008","廖洁",2698,"completed","2001-05-30"
623,"20240601002","廖洁",154,"completed","2001-05-31"
624,"20240603002","廖洁",1167,"completed","2001-06-02"
625,"20240606002","廖洁",2096.5,"completed","2001-06-05"
626,"20240608010","廖洁",298,"completed","2001-06-07"
627,"20240609005","廖洁",1612,"completed","2001-06-08"
628,"20240611003","廖洁",508,"completed","2001-06-10"
629,"20240612002","廖洁",512.5,"completed","2001-06-11"
630,"20240614004","廖洁",472.5,"completed","2001-06-13"
631,"20240615003","廖洁",1198.5,"completed","2001-06-14"
632,"20240616002","廖洁",1009.5,"completed","2001-06-15"
633,"20240617002","廖洁",405,"completed","2001-06-16"
634,"20240619004","廖洁",1242,"completed","2001-06-18"
635,"20240619008","廖洁",1242,"completed","2001-06-18"
636,"20240620005","廖洁",1134,"completed","2001-06-19"
637,"20240623002","廖洁",1455.1,"completed","2001-06-22"
638,"20240624001","廖洁",307,"completed","2001-06-23"
639,"20240625005","廖洁",537.5,"completed","2001-06-24"
640,"20240626001","廖洁",1302,"completed","2001-06-25"
641,"20240628001","廖洁",115,"completed","2001-06-27"
642,"20240629003","廖洁",454,"completed","2001-06-28"
643,"20240630005","廖洁",839,"completed","2001-06-29"
644,"20240703002","廖洁",1249.9,"completed","2001-07-02"
645,"20240704001","廖洁",915,"completed","2001-07-03"
646,"20240706004","廖洁",354,"completed","2001-07-05"
647,"20240709001","廖洁",213,"completed","2001-07-08"
648,"20240711004","廖洁",785.5,"completed","2001-07-10"
649,"20240714001","廖洁",946,"completed","2001-07-13"
650,"20240715003","廖洁",621,"completed","2001-07-14"
651,"20240716004","廖洁",340,"completed","2001-07-15"
652,"20240718004","廖洁",476.4,"completed","2001-07-17"
653,"20240720006","廖洁",214,"completed","2001-07-19"
654,"20240721002","廖洁",467.5,"completed","2001-07-20"
655,"20240722002","廖洁",408,"completed","2001-07-21"
656,"20240723005","廖洁",262,"completed","2001-07-22"
657,"20240724006","廖洁",779,"completed","2001-07-23"
658,"20240725004","廖洁",544,"completed","2001-07-24"
659,"20240727004","廖洁",1012,"completed","2001-07-26"
660,"20240728001","廖洁",421,"completed","2001-07-27"
661,"20240729001","廖洁",260,"completed","2001-07-28"
662,"20240730006","廖洁",244,"completed","2001-07-29"
663,"20240731001","廖洁",919.5,"completed","2001-07-30"
664,"20240802003","廖洁",680,"completed","2001-08-01"
665,"20240804005","廖洁",558.6,"completed","2001-08-03"
666,"20240805004","廖洁",1446.5,"completed","2001-08-04"
667,"20240808001","廖洁",478.5,"completed","2001-08-07"
668,"20240809006","廖洁",767.5,"completed","2001-08-08"
669,"20240810002","廖洁",521,"completed","2001-08-09"
670,"20240811003","廖洁",1832,"completed","2001-08-10"
671,"20240812002","廖洁",495.5,"completed","2001-08-11"
672,"20240813009","廖洁",536.5,"completed","2001-08-12"
673,"20240814006","廖洁",709,"completed","2001-08-13"
674,"20240815002","廖洁",1153.5,"completed","2001-08-14"
675,"20240823001","廖洁",350,"completed","2001-08-22"
676,"20240824002","廖洁",1016.5,"completed","2001-08-23"
677,"20240825002","廖洁",553.5,"completed","2001-08-24"
678,"20240826003","廖洁",1993,"completed","2001-08-25"
679,"20240827002","廖洁",505,"completed","2001-08-26"
680,"20240828001","廖洁",1701.5,"completed","2001-08-27"
681,"20240830006","廖洁",849.5,"completed","2001-08-29"
682,"20240831006","廖洁",173,"completed","2001-08-30"
683,"20240901001","廖洁",701,"completed","2001-08-31"
684,"20240902007","廖洁",1198,"completed","2001-09-01"
685,"20240903003","廖洁",430,"completed","2001-09-02"
686,"20240904001","廖洁",833.5,"completed","2001-09-03"
687,"20240906004","廖洁",796,"completed","2001-09-05"
688,"20240907006","廖洁",114,"completed","2001-09-06"
689,"20240907008","廖洁",357.5,"completed","2001-09-06"
690,"20240908001","廖洁",615,"completed","2001-09-07"
691,"20240909002","廖洁",1516,"completed","2001-09-08"
692,"20240910003","廖洁",1525,"completed","2001-09-09"
693,"20240911004","廖洁",336,"completed","2001-09-10"
694,"20240912007","廖洁",318,"completed","2001-09-11"
695,"20240913011","廖洁",221.5,"completed","2001-09-12"
696,"20240914006","廖洁",1293,"completed","2001-09-13"
697,"20240915004","廖洁",1290,"completed","2001-09-14"
698,"20240916006","廖洁",1540,"completed","2001-09-15"
699,"20240917002","廖洁",929.5,"completed","2001-09-16"
700,"20240919004","廖洁",1931,"completed","2001-09-18"
701,"20240921002","廖洁",1155,"completed","2001-09-20"
702,"20240923002","廖洁",858,"completed","2001-09-22"
703,"20240925005","廖洁",848,"completed","2001-09-24"
704,"20240927004","廖洁",1383,"completed","2001-09-26"
705,"20240929005","廖洁",355,"completed","2001-09-28"
706,"20240930015","廖洁",559,"completed","2001-09-29"
707,"20241001005","廖洁",358,"completed","2001-09-30"
708,"20241002002","廖洁",2350.5,"completed","2001-10-01"
709,"20241003006","廖洁",328,"completed","2001-10-02"
710,"20241005008","廖洁",565,"completed","2001-10-04"
711,"20241007002","廖洁",534.5,"completed","2001-10-06"
712,"20241008005","廖洁",207.5,"completed","2001-10-07"
713,"20241009003","廖洁",996.5,"completed","2001-10-08"
714,"20241010005","廖洁",1763.2,"completed","2001-10-09"
715,"20241012003","廖洁",736,"completed","2001-10-11"
716,"20241014002","廖洁",662,"completed","2001-10-13"
717,"20241016003","廖洁",348,"completed","2001-10-15"
718,"20241017004","廖洁",925,"completed","2001-10-16"
719,"20241018001","廖洁",704.5,"completed","2001-10-17"
720,"20241020001","廖洁",837.5,"completed","2001-10-19"
721,"20241021004","廖洁",668.5,"completed","2001-10-20"
722,"20241023005","廖洁",114,"completed","2001-10-22"
723,"20241024003","廖洁",646.5,"completed","2001-10-23"
724,"20241025002","廖洁",909,"completed","2001-10-24"
725,"20241026001","廖洁",1069,"completed","2001-10-25"
726,"20241027001","廖洁",384,"completed","2001-10-26"
727,"20241028005","廖洁",313.5,"completed","2001-10-27"
728,"20241029002","廖洁",255,"completed","2001-10-28"
729,"20241031007","廖洁",931,"completed","2001-10-30"
730,"20241101006","廖洁",843,"completed","2001-10-31"
731,"20241103005","廖洁",220,"completed","2001-11-02"
732,"20241105006","廖洁",815,"completed","2001-11-04"
733,"20241107003","廖洁",1057.7,"completed","2001-11-06"
734,"20241108004","廖洁",217,"completed","2001-11-07"
735,"20241109001","廖洁",1389,"completed","2001-11-08"
736,"20241110002","廖洁",605.5,"completed","2001-11-09"
737,"20241111003","廖洁",705,"completed","2001-11-10"
738,"20241112004","廖洁",212,"completed","2001-11-11"
739,"20241114003","廖洁",636,"completed","2001-11-13"
740,"20241115003","廖洁",511.5,"completed","2001-11-14"
741,"20241116003","廖洁",940,"completed","2001-11-15"
742,"20241117001","廖洁",453.5,"completed","2001-11-16"
743,"20241119001","廖洁",431,"completed","2001-11-18"
744,"20241121005","廖洁",258,"completed","2001-11-20"
745,"20241122001","廖洁",475,"completed","2001-11-21"
746,"20241123002","廖洁",1158,"completed","2001-11-22"
747,"20241126006","廖洁",419,"completed","2001-11-25"
748,"20241127002","廖洁",464,"completed","2001-11-26"
